id,brand,name,line,desc,price,currency,cat,badge,rating,img
313,UNA,FREEZING SPRAY- UNA  finish,Rolland,Professional UNA Rolland USA product.,25727.702000000005,$,Product,,5,https://cdn.shopify.com/s/files/1/0326/9541/9016/products/freezingspray.png?v=1680033667
314,UNA,COCONUT OIL HAIR MASK - UNA ETNIKA,Rolland,Professional UNA Rolland USA product.,13858.845,$,Product,,5,https://cdn.shopify.com/s/files/1/0326/9541/9016/files/Una_Coconut_Oil_Hair_Mask_1000_ml_copia.png?v=1733156495
315,UNA,Vials Restructurizing treatment - UNA FORTIFY I Energizing,Rolland,Professional UNA Rolland USA product.,30134.104000000003,$,Product,sale,5,https://cdn.shopify.com/s/files/1/0326/9541/9016/files/Una_Reconstructing_Hair_Treatment_12_ml_copia.png?v=1733164138
316,UNA,Daily Hydro Active Hair Conditioner - UNA  Daily Cure,Rolland,Professional UNA Rolland USA product.,13261.848599999998,$,Product,,5,https://cdn.shopify.com/s/files/1/0326/9541/9016/files/Una_Daily-Hair-Conditioner-1000ml.png?v=1733156849
317,UNA,Drop Restructurizing Hair Treatment - UNA FORTIFY Energizing,Rolland,Professional UNA Rolland USA product.,30134.104000000003,$,Product,,5,https://cdn.shopify.com/s/files/1/0326/9541/9016/files/Restrueturizing_Hair_Treatment.png?v=1733173990
318,UNA,VITAMINS HAIR TREATMENT- MOISTURIZING MASK- UNA hair food,Rolland,Professional UNA Rolland USA product.,13858.845,$,Product,,5,https://cdn.shopify.com/s/files/1/0326/9541/9016/products/1170665017_23029d5a-f104-44a2-9147-c76b415560e4.jpg?v=1673048844
319,UNA,Silker - UNA FINISH Styling & Defining,Rolland,Professional UNA Rolland USA product.,16744.327599999997,$,Product,,5,https://cdn.shopify.com/s/files/1/0326/9541/9016/files/Silker_FINISH_Styling_Defining.png?v=1733157417
320,UNA,OXYGENATING TREATMENT- UNA stop loss 12 vials,Rolland,Professional UNA Rolland USA product.,30134.104000000003,$,Product,sale,5,https://cdn.shopify.com/s/files/1/0326/9541/9016/files/OXYGENATING_TREATMENT_VIALS.png?v=1733174193
321,UNA,Energizing shampoo - UNA FORTIFY Energizing,Rolland,Professional UNA Rolland USA product.,13688.2746,$,Product,,5,https://cdn.shopify.com/s/files/1/0326/9541/9016/files/Una_Energizing-Shampoo-1000ml.png?v=1733163875
322,UNA,Hair Detangler - UNA Hydro In For Dry Hair,Rolland,Professional UNA Rolland USA product.,11556.144600000001,$,Product,,5,https://cdn.shopify.com/s/files/1/0326/9541/9016/files/Una_Hair-Detangler-250-ml.png?v=1733164741
323,UNA,SPRAY SHINE - UNA  finish,Rolland,Professional UNA Rolland USA product.,32266.233999999997,$,Product,,5,https://cdn.shopify.com/s/files/1/0326/9541/9016/products/UNA_FINISH_sprayshine_flac150ml.jpg?v=1680031224
324,UNA,ACID CONDITIONER 1000ML - UNA,Rolland,Professional UNA Rolland USA product.,15564.548999999997,$,Product,,5,https://cdn.shopify.com/s/files/1/0326/9541/9016/files/ACIDCONDITIONER1000ML-UNA.jpg?v=1706644251
325,UNA,JOJOBA OIL HAIR MASK- UNA Hair Food,Rolland,Professional UNA Rolland USA product.,13858.845,$,Product,sale,5,https://cdn.shopify.com/s/files/1/0326/9541/9016/products/IMG_0742.jpg?v=1679674430
326,UNA,PROTEIN HAIR TREATMENT NOURISHING MASK- UNA Hair Food,Rolland,Professional UNA Rolland USA product.,13858.845,$,Product,,5,https://cdn.shopify.com/s/files/1/0326/9541/9016/products/IMG_0745.jpg?v=1679674491
327,UNA,Neutralizing  Shampoo - UNA  Post Chem Chemieally Treated Hair,Rolland,Professional UNA Rolland USA product.,13688.2746,$,Product,,5,https://cdn.shopify.com/s/files/1/0326/9541/9016/files/NEUTRALIZING_SHAMPOO_1000_ml.png?v=1733163602
328,UNA,Acid Hair Conditioner - UNA  Post Chem Chemieally Treated Hair,Rolland,Professional UNA Rolland USA product.,7107.099999999999,$,Product,,5,https://cdn.shopify.com/s/files/1/0326/9541/9016/files/Una_Acid-Hair-Conditioner-1000-ml.png?v=1733180002
329,UNA,MOISTURIZING OIL HAIR TREATMENT- UNA Hydro,Rolland,Professional UNA Rolland USA product.,30134.104000000003,$,Product,,5,https://cdn.shopify.com/s/files/1/0326/9541/9016/products/MOISTURIZINGOILHAIRTREATMENT.jpg?v=1679672859
330,UNA,SESAME OIL HAIR MASK-UNA  Hair Food,Rolland,Professional UNA Rolland USA product.,13858.845,$,Product,sale,5,https://cdn.shopify.com/s/files/1/0326/9541/9016/products/SESAMEOILHAIRMASK1000ml.jpg?v=1679518360
331,UNA,DAILY GENTLE SHAMPOO- UNA Daily Cure,Rolland,Professional UNA Rolland USA product.,7036.029,$,Product,,5,https://cdn.shopify.com/s/files/1/0326/9541/9016/products/DailyGentleShampoo1000ml.jpg?v=1679349387
332,UNA,NORMALIZING TREATMENT- UNA Balancing,Rolland,Professional UNA Rolland USA product.,16744.327599999997,$,Product,,5,https://cdn.shopify.com/s/files/1/0326/9541/9016/products/NORMALIZINGTREATMENTBOX12.png?v=1679672435
333,UNA,Purifying Shampoo - UNA Pure Purifying,Rolland,Professional UNA Rolland USA product.,13688.2746,$,Product,,5,https://cdn.shopify.com/s/files/1/0326/9541/9016/files/Purifying_Shampoo_1000_ML.png?v=1733177011
334,UNA,UNA Balancing Kit for Oily Skin and Hair,Rolland,Professional UNA Rolland USA product.,81035.1542,$,Product,,5,https://cdn.shopify.com/s/files/1/0326/9541/9016/files/UNABalancingKitforOilySkinandHair.png?v=1706729212
335,UNA,UNA Restoration Radiance Kit: Transforming Damaged Tresses to Brilliance,Rolland,Professional UNA Rolland USA product.,81035.1542,$,Product,sale,5,https://cdn.shopify.com/s/files/1/0326/9541/9016/files/UNAFortifyingEnergizingSystemSetFortifyingEnergizingSystemSet.jpg?v=1721228316
336,UNA,UNA Hydro-In Dry and Frizzy Hair Set,Rolland,Professional UNA Rolland USA product.,11556.144600000001,$,Product,,5,https://cdn.shopify.com/s/files/1/0326/9541/9016/files/UNAHydro-InDryandFrizzyHairSet.png?v=1706729335
337,UNA,UNA Pre/Post Technical Services Set,Rolland,Professional UNA Rolland USA product.,16744.327599999997,$,Product,,5,https://cdn.shopify.com/s/files/1/0326/9541/9016/files/UNAPrePostTechnicalServicesSet.jpg?v=1721226046
338,UNA,UNA Daily Treatments Set,Rolland,Professional UNA Rolland USA product.,25727.702000000005,$,Product,,5,https://cdn.shopify.com/s/files/1/0326/9541/9016/files/UNADailyTreatmentsSet.jpg?v=1721223960
339,UNA,SCULPTING GLAZE- UNA styling,Rolland,Professional UNA Rolland USA product.,25727.702000000005,$,Product,,5,https://cdn.shopify.com/s/files/1/0326/9541/9016/products/SCULPTINGGLAZE250ml.jpg?v=1679519534
